Temps;EA1
4.002;3.0725516169332
4.008;3.0725516169332
4.014;3.07809893973172
4.02;3.07809893973172
4.026;3.07809893973172
4.032;3.0725516169332
4.038;3.07809893973172
4.044;3.06700429413468
4.05;3.06700429413468
4.056;3.06700429413468
4.062;3.06145697133616
4.068;3.05590964853764
4.074;3.05036232573912
4.08;3.05036232573912
4.086;3.03926768014207
4.092;3.03926768014207
4.098;3.03372035734355
4.104;3.02817303454503
4.11;3.02262571174651
4.116;3.01707838894799
4.122;3.00598374335095
4.128;3.00043642055243
4.134;2.98934177495539
4.14;2.97824712935835
4.146;2.97269980655983
4.152;2.96160516096279
4.158;2.95051051536575
4.164;2.93941586976871
4.17;2.92832122417167
4.176;2.91722657857463
4.182;2.90613193297759
4.188;2.89503728738055
4.194;2.88394264178351
4.2;2.86175335058942
4.206;2.8562060277909
4.212;2.83956405939534
4.218;2.8284694137983
4.224;2.80628012260422
4.23;2.8007327998057
4.236;2.78409083141014
4.242;2.7729961858131
4.248;2.75635421741754
4.254;2.7452595718205
4.26;2.7175229578279
4.266;2.70642831223086
4.272;2.68978634383529
4.278;2.67314437543973
4.284;2.65650240704417
4.29;2.64540776144713
4.296;2.62876579305157
4.302;2.61767114745453
4.308;2.59548185626045
4.314;2.57883988786489
4.32;2.56774524226785
4.326;2.55110327387229
4.332;2.5289139826782
4.338;2.51781933708116
4.344;2.5011773686856
4.35;2.49008272308856
4.356;2.473440754693
4.362;2.4457041407004
4.368;2.43460949510336
4.374;2.4179675267078
4.38;2.40132555831224
4.386;2.38468358991668
4.392;2.37358894431964
4.398;2.35694697592407
4.404;2.34030500752851
4.41;2.32366303913295
4.416;2.30702107073739
4.422;2.29592642514035
4.428;2.27928445674479
4.434;2.26264248834923
4.44;2.24600051995367
4.446;2.23490587435663
4.452;2.21826390596107
4.458;2.20716926036403
4.464;2.19607461476699
4.47;2.17943264637142
4.476;2.16279067797586
4.482;2.15169603237882
4.488;2.13505406398326
4.494;2.12395941838622
4.5;2.10731744999066
4.506;2.10177012719214
4.512;2.0906754815951
4.518;2.08512815879658
4.524;2.06848619040102
4.53;2.05739154480398
4.536;2.04629689920694
4.542;2.04074957640842
4.548;2.02965493081138
4.554;2.01856028521433
4.56;2.01301296241581
4.566;2.00191831681877
4.572;1.99637099402025
4.578;1.98527634842321
4.584;1.98527634842321
4.59;1.97972902562469
4.596;1.97418170282617
4.602;1.96308705722913
4.608;1.96308705722913
4.614;1.95753973443061
4.62;1.95199241163209
4.626;1.95199241163209
4.632;1.94644508883357
4.638;1.94089776603505
4.644;1.94089776603505
4.65;1.94644508883357
4.656;1.93535044323653
4.662;1.93535044323653
4.668;1.94089776603505
4.674;1.92980312043801
4.68;1.93535044323653
4.686;1.93535044323653
4.692;1.94644508883357
4.698;1.94644508883357
4.704;1.95199241163209
4.71;1.94644508883357
4.716;1.94644508883357
4.722;1.95199241163209
4.728;1.95753973443061
4.734;1.95753973443061
4.74;1.96863438002765
4.746;1.97418170282617
4.752;1.97972902562469
4.758;1.97972902562469
4.764;1.99082367122173
4.77;2.00191831681877
4.776;2.00746563961729
4.782;2.00746563961729
4.788;2.01856028521433
4.794;2.02965493081138
4.8;2.04074957640842
4.806;2.05184422200546
4.812;2.05739154480398
4.818;2.06848619040102
4.824;2.06848619040102
4.83;2.08512815879658
4.836;2.10731744999066
4.842;2.10731744999066
4.848;2.12395941838622
4.854;2.13505406398326
4.86;2.1461487095803
4.866;2.16279067797586
4.872;2.18497996916994
4.878;2.19052729196846
4.884;2.20162193756551
4.89;2.22381122875959
4.896;2.22935855155811
4.902;2.24600051995367
4.908;2.26264248834923
4.914;2.27373713394627
4.92;2.29037910234183
4.926;2.30702107073739
4.932;2.32366303913295
4.938;2.32921036193147
4.944;2.35139965312555
4.95;2.36804162152112
4.956;2.38468358991668
4.962;2.40132555831224
4.968;2.41242020390928
4.974;2.43460949510336
4.98;2.4457041407004
4.986;2.46234610909596
4.992;2.48453540029004
4.998;2.49563004588708
5.004;2.51227201428264
5.01;2.5289139826782
5.016;2.54000862827525
5.022;2.56219791946933
5.028;2.57329256506637
5.034;2.59548185626045
5.04;2.60657650185749
5.046;2.62321847025305
5.052;2.63986043864861
5.058;2.65095508424565
5.064;2.66759705264121
5.07;2.68423902103677
5.076;2.70088098943233
5.082;2.7175229578279
5.088;2.73416492622346
5.094;2.7452595718205
5.1;2.76190154021606
5.106;2.77854350861162
5.112;2.78409083141014
5.118;2.80628012260422
5.124;2.81737476820126
5.13;2.8284694137983
5.136;2.84511138219386
5.142;2.8562060277909
5.148;2.87839531898499
5.154;2.89503728738055
5.16;2.90058461017907
5.166;2.91722657857463
5.172;2.91722657857463
5.178;2.93386854697019
5.184;2.94496319256723
5.19;2.95051051536575
5.196;2.96715248376131
5.202;2.97269980655983
5.208;2.97824712935835
5.214;2.98934177495539
5.22;2.99488909775391
5.226;3.00598374335095
5.232;3.01153106614947
5.238;3.01153106614947
5.244;3.02262571174651
5.25;3.03372035734355
5.256;3.03372035734355
5.262;3.03926768014207
5.268;3.03926768014207
5.274;3.05036232573912
5.28;3.05590964853764
5.286;3.05590964853764
5.292;3.06145697133616
5.298;3.06145697133616
5.304;3.06145697133616
5.31;3.06700429413468
5.316;3.06700429413468
5.322;3.06700429413468
5.328;3.06700429413468
5.334;3.06700429413468
5.34;3.06700429413468
5.346;3.06700429413468
5.352;3.06145697133616
5.358;3.06145697133616
5.364;3.06145697133616
5.37;3.05590964853764
5.376;3.05590964853764
5.382;3.05036232573912
5.388;3.0448150029406
5.394;3.03926768014207
5.4;3.03372035734355
5.406;3.02817303454503
5.412;3.02262571174651
5.418;3.01707838894799
5.424;3.00598374335095
5.43;3.00598374335095
5.436;2.99488909775391
5.442;2.98934177495539
5.448;2.97269980655983
5.454;2.97269980655983
5.46;2.96160516096279
5.466;2.95051051536575
5.472;2.93386854697019
5.478;2.92832122417167
5.484;2.91722657857463
5.49;2.90613193297759
5.496;2.90058461017907
5.502;2.88948996458203
5.508;2.86730067338794
5.514;2.85065870499238
5.52;2.83956405939534
5.526;2.8284694137983
5.532;2.81182744540274
5.538;2.79518547700718
5.544;2.78963815420866
5.55;2.7729961858131
5.556;2.75635421741754
5.562;2.7452595718205
5.568;2.72861760342494
5.574;2.7175229578279
5.58;2.70088098943233
5.586;2.67869169823825
5.592;2.66204972984269
5.598;2.65095508424565
5.604;2.63986043864861
5.61;2.61767114745453
5.616;2.60657650185749
5.622;2.58993453346193
5.628;2.57883988786489
5.634;2.56219791946933
5.64;2.54555595107377
5.646;2.5289139826782
5.652;2.51227201428264
5.658;2.49563004588708
5.664;2.47898807749152
5.67;2.46234610909596
5.676;2.44015681790188
5.682;2.42906217230484
5.688;2.41242020390928
5.694;2.39577823551372
5.7;2.38468358991668
5.706;2.36249429872259
5.712;2.34585233032703
5.718;2.32921036193147
5.724;2.31811571633443
5.73;2.30147374793887
5.736;2.29592642514035
5.742;2.27928445674479
5.748;2.26264248834923
5.754;2.24600051995367
5.76;2.22935855155811
5.766;2.21826390596107
5.772;2.20716926036403
5.778;2.19607461476699
5.784;2.17943264637142
5.79;2.16833800077438
5.796;2.15169603237882
5.802;2.14060138678178
5.808;2.12395941838622
5.814;2.11286477278918
5.82;2.10177012719214
5.826;2.0906754815951
5.832;2.07958083599806
5.838;2.06848619040102
5.844;2.05739154480398
5.85;2.05184422200546
5.856;2.04074957640842
5.862;2.02965493081138
5.868;2.02410760801286
5.874;2.01856028521433
5.88;2.01301296241581
5.886;2.00191831681877
5.892;1.99082367122173
5.898;1.99082367122173
5.904;1.98527634842321
5.91;1.97972902562469
5.916;1.97418170282617
5.922;1.96863438002765
5.928;1.96863438002765
5.934;1.96308705722913
5.94;1.95753973443061
5.946;1.95753973443061
5.952;1.94644508883357
5.958;1.95199241163209
5.964;1.94644508883357
5.97;1.94644508883357
5.976;1.95199241163209
5.982;1.94644508883357
5.988;1.94644508883357
5.994;1.94644508883357
6;1.95199241163209
6.006;1.95199241163209
6.012;1.94644508883357
6.018;1.95753973443061
6.024;1.95753973443061
6.03;1.95753973443061
6.036;1.96308705722913
6.042;1.96308705722913
6.048;1.97418170282617
6.054;1.97418170282617
6.06;1.98527634842321
6.066;1.98527634842321
6.072;1.99082367122173
6.078;2.00191831681877
6.084;2.00746563961729
6.09;2.01856028521433
6.096;2.02410760801286
6.102;2.02965493081138
6.108;2.0352022536099
6.114;2.05739154480398
6.12;2.05739154480398
6.126;2.06848619040102
6.132;2.07403351319954
6.138;2.08512815879658
6.144;2.10177012719214
6.15;2.10731744999066
6.156;2.12395941838622
6.162;2.12950674118474
6.168;2.1461487095803
6.174;2.16833800077438
6.18;2.1738853235729
6.186;2.19052729196846
6.192;2.20162193756551
6.198;2.21826390596107
6.204;2.22935855155811
6.21;2.24045319715515
6.216;2.26264248834923
6.222;2.27928445674479
6.228;2.28483177954331
6.234;2.30147374793887
6.24;2.31811571633443
6.246;2.33475768472999
6.252;2.34585233032703
6.258;2.36249429872259
6.264;2.37913626711816
6.27;2.3902309127152
6.276;2.40687288111076
6.282;2.42351484950632
6.288;2.43460949510336
6.294;2.46234610909596
6.3;2.473440754693
6.306;2.48453540029004
6.312;2.5011773686856
6.318;2.51781933708116
6.324;2.53446130547673
6.33;2.54555595107377
6.336;2.56774524226785
6.342;2.58438721066341
6.348;2.59548185626045
6.354;2.61212382465601
6.36;2.62876579305157
6.366;2.64540776144713
6.372;2.65650240704417
6.378;2.67314437543973
6.384;2.68978634383529
6.39;2.70642831223086
6.396;2.72307028062642
6.402;2.73416492622346
6.408;2.7452595718205
6.414;2.76190154021606
6.42;2.77854350861162
6.426;2.79518547700718
6.432;2.80628012260422
6.438;2.81737476820126
6.444;2.8284694137983
6.45;2.83956405939534
6.456;2.8562060277909
6.462;2.87839531898499
6.468;2.88394264178351
6.474;2.89503728738055
6.48;2.90613193297759
6.486;2.92277390137315
6.492;2.93386854697019
6.498;2.93941586976871
6.504;2.95051051536575
6.51;2.95605783816427
6.516;2.97269980655983
6.522;2.97824712935835
6.528;2.98379445215687
6.534;2.99488909775391
6.54;3.00043642055243
6.546;3.00598374335095
6.552;3.01153106614947
6.558;3.01707838894799
6.564;3.02262571174651
6.57;3.02817303454503
6.576;3.03372035734355
6.582;3.03926768014207
6.588;3.0448150029406
6.594;3.05036232573912
6.6;3.0448150029406
6.606;3.05036232573912
6.612;3.05590964853764
6.618;3.05590964853764
6.624;3.06145697133616
6.63;3.06145697133616
6.636;3.05590964853764
6.642;3.05590964853764
6.648;3.06145697133616
6.654;3.05590964853764
6.66;3.05590964853764
6.666;3.05590964853764
6.672;3.05036232573912
6.678;3.05036232573912
6.684;3.0448150029406
6.69;3.0448150029406
6.696;3.03926768014207
6.702;3.02817303454503
6.708;3.02817303454503
6.714;3.02262571174651
6.72;3.01707838894799
6.726;3.01707838894799
6.732;3.00043642055243
6.738;3.00043642055243
6.744;2.99488909775391
6.75;2.97824712935835
6.756;2.97824712935835
6.762;2.96715248376131
6.768;2.95051051536575
6.774;2.95051051536575
6.78;2.93941586976871
6.786;2.92832122417167
6.792;2.91722657857463
6.798;2.90613193297759
6.804;2.89503728738055
6.81;2.88394264178351
6.816;2.86730067338794
6.822;2.8562060277909
6.828;2.83956405939534
6.834;2.8284694137983
6.84;2.81737476820126
6.846;2.8007327998057
6.852;2.78963815420866
6.858;2.7729961858131
6.864;2.7729961858131
6.87;2.75080689461902
6.876;2.73416492622346
6.882;2.7175229578279
6.888;2.69533366663381
6.894;2.68978634383529
6.9;2.67869169823825
6.906;2.65650240704417
6.912;2.63986043864861
6.918;2.62876579305157
6.924;2.61212382465601
6.93;2.60102917905897
6.936;2.57883988786489
6.942;2.56774524226785
6.948;2.55110327387229
6.954;2.53446130547673
6.96;2.51781933708116
6.966;2.5011773686856
6.972;2.49008272308856
