Temps;EA1
14.62;2.19607461476699
14.64;2.19052729196846
14.66;2.19052729196846
14.68;2.19607461476699
14.7;2.19607461476699
14.72;2.20716926036403
14.74;2.21826390596107
14.76;2.23490587435663
14.78;2.24600051995367
14.8;2.26818981114775
14.82;2.28483177954331
14.84;2.31256839353591
14.86;2.34030500752851
14.88;2.36249429872259
14.9;2.3902309127152
14.92;2.41242020390928
14.94;2.4457041407004
14.96;2.473440754693
14.98;2.5011773686856
15;2.54000862827525
15.02;2.56774524226785
15.04;2.58993453346193
15.06;2.62321847025305
15.08;2.64540776144713
15.1;2.67314437543973
15.12;2.69533366663381
15.14;2.7175229578279
15.16;2.73971224902198
15.18;2.76190154021606
15.2;2.7729961858131
15.22;2.78409083141014
15.24;2.79518547700718
15.26;2.8007327998057
15.28;2.8007327998057
15.3;2.80628012260422
15.32;2.8007327998057
15.34;2.8007327998057
15.36;2.78963815420866
15.38;2.77854350861162
15.4;2.76744886301458
15.42;2.75080689461902
15.44;2.73416492622346
15.46;2.71197563502938
15.48;2.68978634383529
15.5;2.66204972984269
15.52;2.63986043864861
15.54;2.60657650185749
15.56;2.58438721066341
15.58;2.55665059667081
15.6;2.52336665987968
15.62;2.49563004588708
15.64;2.473440754693
15.66;2.44015681790188
15.68;2.40687288111076
15.7;2.37913626711816
15.72;2.35694697592407
15.74;2.32921036193147
15.76;2.30702107073739
15.78;2.28483177954331
15.8;2.26818981114775
15.82;2.25154784275219
15.84;2.22935855155811
15.86;2.21826390596107
15.88;2.21271658316255
15.9;2.20162193756551
15.92;2.20162193756551
15.94;2.20162193756551
15.96;2.20162193756551
15.98;2.20716926036403
16;2.20716926036403
16.02;2.21826390596107
16.04;2.23490587435663
16.06;2.24600051995367
16.08;2.26818981114775
16.1;2.29037910234183
16.12;2.30702107073739
16.14;2.32366303913295
16.16;2.35694697592407
16.18;2.3902309127152
16.2;2.41242020390928
16.22;2.44015681790188
16.24;2.46789343189448
16.26;2.5011773686856
16.28;2.52336665987968
16.3;2.55665059667081
16.32;2.58438721066341
16.34;2.60657650185749
16.36;2.63431311585009
16.38;2.65650240704417
16.4;2.68978634383529
16.42;2.70642831223086
16.44;2.72861760342494
16.46;2.7452595718205
16.48;2.76190154021606
16.5;2.7729961858131
16.52;2.78409083141014
16.54;2.79518547700718
16.56;2.79518547700718
16.58;2.8007327998057
16.6;2.8007327998057
16.62;2.78963815420866
16.64;2.78409083141014
16.66;2.77854350861162
16.68;2.76744886301458
16.7;2.75080689461902
16.72;2.73416492622346
16.74;2.71197563502938
16.76;2.68978634383529
16.78;2.67314437543973
16.8;2.64540776144713
16.82;2.61767114745453
16.84;2.58993453346193
16.86;2.56219791946933
16.88;2.54000862827525
16.9;2.50672469148412
16.92;2.47898807749152
16.94;2.45125146349892
16.96;2.42906217230484
16.98;2.39577823551372
17;2.36804162152112
17.02;2.34030500752851
17.04;2.31811571633443
17.06;2.29592642514035
17.08;2.27928445674479
17.1;2.25709516555071
17.12;2.24045319715515
17.14;2.22381122875959
17.16;2.22381122875959
17.18;2.21271658316255
17.2;2.20716926036403
17.22;2.20716926036403
17.24;2.20716926036403
17.26;2.20716926036403
17.28;2.21826390596107
17.3;2.22381122875959
17.32;2.23490587435663
17.34;2.24600051995367
17.36;2.26818981114775
17.38;2.28483177954331
17.4;2.30702107073739
17.42;2.32921036193147
17.44;2.35139965312555
17.46;2.37913626711816
17.48;2.40687288111076
17.5;2.42906217230484
17.52;2.45679878629744
17.54;2.49563004588708
17.56;2.51781933708116
17.58;2.55110327387229
17.6;2.57883988786489
17.62;2.59548185626045
17.64;2.62321847025305
17.66;2.65095508424565
17.68;2.67314437543973
17.7;2.69533366663381
17.72;2.7175229578279
17.74;2.73416492622346
17.76;2.75080689461902
17.78;2.76190154021606
17.8;2.7729961858131
17.82;2.78409083141014
17.84;2.78409083141014
17.86;2.78409083141014
17.88;2.78963815420866
17.9;2.77854350861162
17.92;2.77854350861162
17.94;2.7729961858131
17.96;2.76190154021606
17.98;2.75080689461902
18;2.72861760342494
18.02;2.71197563502938
18.04;2.68978634383529
18.06;2.67314437543973
18.08;2.64540776144713
18.1;2.62321847025305
18.12;2.59548185626045
18.14;2.56219791946933
18.16;2.54555595107377
18.18;2.51227201428264
18.2;2.47898807749152
18.22;2.45125146349892
18.24;2.42351484950632
18.26;2.40132555831224
18.28;2.37358894431964
18.3;2.35139965312555
18.32;2.32366303913295
18.34;2.31256839353591
18.36;2.28483177954331
18.38;2.26818981114775
18.4;2.25709516555071
18.42;2.24045319715515
18.44;2.23490587435663
18.46;2.21826390596107
18.48;2.21271658316255
18.5;2.21826390596107
18.52;2.22381122875959
18.54;2.21271658316255
18.56;2.21826390596107
18.58;2.22935855155811
18.6;2.24045319715515
18.62;2.25709516555071
18.64;2.26818981114775
18.66;2.29037910234183
18.68;2.30147374793887
18.7;2.32921036193147
18.72;2.34585233032703
18.74;2.37913626711816
18.76;2.40132555831224
18.78;2.42906217230484
18.8;2.45679878629744
18.82;2.47898807749152
18.84;2.50672469148412
18.86;2.54000862827525
18.88;2.56219791946933
18.9;2.58993453346193
18.92;2.61767114745453
18.94;2.64540776144713
18.96;2.66204972984269
18.98;2.67869169823825
19;2.70642831223086
19.02;2.72307028062642
19.04;2.73971224902198
19.06;2.75635421741754
19.08;2.76190154021606
19.1;2.7729961858131
19.12;2.77854350861162
19.14;2.78409083141014
19.16;2.78409083141014
19.18;2.77854350861162
19.2;2.7729961858131
19.22;2.7729961858131
19.24;2.75080689461902
19.26;2.7452595718205
19.28;2.72861760342494
19.3;2.70642831223086
19.32;2.68978634383529
19.34;2.66759705264121
19.36;2.65095508424565
19.38;2.62321847025305
19.4;2.60657650185749
19.42;2.57329256506637
19.44;2.54555595107377
19.46;2.51781933708116
19.48;2.49008272308856
19.5;2.46234610909596
19.52;2.43460949510336
19.54;2.41242020390928
19.56;2.38468358991668
19.58;2.35694697592407
19.6;2.33475768472999
19.62;2.31811571633443
19.64;2.29037910234183
19.66;2.27928445674479
19.68;2.26264248834923
19.7;2.24600051995367
19.72;2.24045319715515
19.74;2.22935855155811
19.76;2.22935855155811
19.78;2.22381122875959
19.8;2.21826390596107
19.82;2.22935855155811
19.84;2.22381122875959
19.86;2.22935855155811
19.88;2.25154784275219
19.9;2.25709516555071
19.92;2.26818981114775
19.94;2.28483177954331
19.96;2.30702107073739
19.98;2.32366303913295
